Delay : 0, Total Response Took: 0.162, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.17, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.17, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.169, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.166, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.169, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.181, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.181, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.189, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.186, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.189, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.186, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.193, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.191, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.197, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.198, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.197, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.204, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.201, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.201, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.201, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.21, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.206, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.211, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.209, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.211, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.211, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.214, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.212, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.219, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.214, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.22, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.221, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.222, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.224, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.233, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.228, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.234, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.234, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.234, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.235, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.06 
Delay : 0, Total Response Took: 0.234, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.06 
Delay : 0, Total Response Took: 0.232, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.06 
Delay : 0, Total Response Took: 0.23, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.05 
Delay : 0, Total Response Took: 0.236, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.05 
Delay : 0, Total Response Took: 0.238, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.021, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.02 
Delay : 0, Total Response Took: 0.028, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.03 
Delay : 0, Total Response Took: 0.041, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.04 
Delay : 0, Total Response Took: 0.028, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.03 
Delay : 0, Total Response Took: 0.05, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.06 
Delay : 0, Total Response Took: 0.062, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.06, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.067, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.07 
Delay : 0, Total Response Took: 0.082, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.066, Status: COMPLETED Payload: 57 bytes,  CPU time: 0.08 
Delay : 0, Total Response Took: 0.075, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.08 
Delay : 0, Total Response Took: 0.073, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.08 
Delay : 0, Total Response Took: 0.078, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.08, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.073, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.083, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.09 
Delay : 0, Total Response Took: 0.088, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.098, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.089, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.092, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.095, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.105, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.112, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.104, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.11, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.114, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.123, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.119, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.13, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.129, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.136, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.146, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.143, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.145, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.147, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.144, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.162, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.153, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.164, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.161, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.174, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.19 
Delay : 0, Total Response Took: 0.169, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.175, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.167, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.175, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.18 
Delay : 0, Total Response Took: 0.174, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.19, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.18 
Delay : 0, Total Response Took: 0.184, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.182, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.186, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.184, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.184, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.183, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.182, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.16 
Delay : 0, Total Response Took: 0.19, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.17 
Delay : 0, Total Response Took: 0.19, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.177, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.188, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.193, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.15 
Delay : 0, Total Response Took: 0.186, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.185, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.194, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.14 
Delay : 0, Total Response Took: 0.188, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.198, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.185, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.189, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.2, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.13 
Delay : 0, Total Response Took: 0.194, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.2, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.198, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.201, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.203, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.202, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.209, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.12 
Delay : 0, Total Response Took: 0.206, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.21, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.211, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.211, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.21, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.216, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.217, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.1 
Delay : 0, Total Response Took: 0.218, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.11 
Delay : 0, Total Response Took: 0.214, Status: FAILED_OUT_OF_STOCK Payload: 23 bytes,  CPU time: 0.08 
